index,X,Y
0,-0.09212668869869114,51.51482367322199
1,0.13946994613311187,51.58824152939245
2,0.13975396685161656,51.573063003088926
3,0.17684136742481638,51.55544554166517
4,0.14330926561685997,51.5614142082417
5,0.1573631055191595,51.558094860392636
6,0.13532005548211418,51.552641592465946
7,0.11835764614606677,51.55156618044046
8,0.14642021103851843,51.54874492536753
9,0.17089384040507832,51.54341837097596
10,0.09881328687846407,51.54415382518624
11,0.12243188019013973,51.54338188504651
12,0.1440395025529112,51.54029514766591
13,0.16251550096118728,51.53701398337495
14,0.07636487988917652,51.53926323966663
15,0.08711940203341079,51.540464119426346
16,0.11176898625975956,51.538572128580235
17,0.1345837962050209,51.52878055075098
18,0.10748134381058334,51.51879518355614
19,0.15368144723171384,51.52456096629669
20,0.08136645711522097,51.531651586380754
21,0.11269888358751359,51.527853360333424
22,-0.20276040447440535,51.65804490073673
23,-0.1803618559978158,51.655141759702175
24,-0.15594282234821677,51.647869412794456
25,-0.20195070810613933,51.643204140902704
26,-0.17834975113111284,51.64619979907509
27,-0.16247577939184882,51.64248127225163
28,-0.22775017082459248,51.63840471920391
29,-0.17385050710708266,51.63275837152768
30,-0.139877530129581,51.631413396579674
31,-0.14882744767835154,51.626359175187105
32,-0.16577382030321136,51.62264857963927
33,-0.18305797792130882,51.620876012155854
34,-0.2632130216989919,51.62307536433428
35,-0.2841151382798462,51.628687161604624
36,-0.15510961474155777,51.615464404889686
37,-0.24112756203398486,51.6133088576356
38,-0.21785308005582715,51.61723944218814
39,-0.2726037349028933,51.61348590968931
40,-0.17792392812501198,51.611791311203994
41,-0.19376189885940007,51.613974135781476
42,-0.25392083796135667,51.61023621495178
43,-0.14933472306349607,51.604859618088916
44,-0.1902445837438364,51.6015260616563
45,-0.2622874928404798,51.60268361192195
46,-0.21859683892704093,51.60246612145833
47,-0.24621526969865876,51.60217459739545
48,-0.1722138593289309,51.602482348814604
49,-0.19944868326908582,51.59414180774687
50,-0.1628328205013429,51.58946115557396
51,-0.24653467124046916,51.59337025608028
52,-0.22316834647713307,51.595660041334725
53,-0.22383858232445816,51.58781965456683
54,-0.17783455171005685,51.58126820187762
55,-0.21871483806471215,51.58071779747332
56,-0.19499046328955655,51.583024318337614
57,-0.2438087932747196,51.578606026779724
58,-0.20912203045956498,51.578992591299425
59,-0.19528556042703019,51.569886150325594
60,-0.2219231370285506,51.56952586152186
61,-0.2111552171745433,51.56615935582621
62,-0.20293776315982365,51.558319984747015
63,0.13616771109542056,51.503007959274356
64,0.1277747207881473,51.492239891372606
65,0.15736265321086648,51.49746671977064
66,0.16470317716215366,51.49477998520302
67,0.15994852720204428,51.482679062523914
68,0.13391275667730448,51.48155152527025
69,0.1560919993839315,51.47439257845589
70,0.19766584646570454,51.47150538317122
71,0.12709219552525497,51.471991461315746
72,0.17728158090194238,51.46883176141677
73,0.1439711013937587,51.46729647391475
74,0.11441327834401535,51.467713992922434
75,0.16742308830046276,51.46546388788135
76,0.13996146554497887,51.45871696225444
77,0.10513700902507668,51.45950394111508
78,0.159628869065918,51.45619670674209
79,0.08953427873186552,51.45862029924255
80,0.1817606969325786,51.45262502898809
81,0.12764899967184715,51.45270951590255
82,0.11038331095521638,51.44844035616887
83,0.09919849984926596,51.44049133291827
84,0.15210895838239352,51.44117942099234
85,0.12287949156640424,51.438627467760384
86,0.08595362015011393,51.43666024825466
87,0.09711568235678085,51.43025167836459
88,0.11103262041532526,51.42537973030069
89,0.13654201134282626,51.422731286097964
90,-0.2746672854374107,51.59340001656563
91,-0.2596163279774847,51.58834691096346
92,-0.27045387196482973,51.58476317843661
93,-0.3036827383947786,51.58050248154117
94,-0.2640383251767221,51.57674670514062
95,-0.2845134087064985,51.57425352738735
96,-0.30145846769946777,51.569291146296
97,-0.3181832108398395,51.573419102094384
98,-0.2697726269354234,51.566421756317624
99,-0.2512627660676568,51.56637641594507
100,-0.23442545456873218,51.56360221614763
101,-0.290603929311556,51.564127264036436
102,-0.3129679065645887,51.559604083108724
103,-0.2506812697967903,51.55751595213736
104,-0.2203622042450589,51.55560257018719
105,-0.3251684319490757,51.55718887055112
106,-0.277185255130573,51.55592953418346
107,-0.23178049179052476,51.553121089036196
108,-0.3047642362355396,51.5516160531971
109,-0.29260503132632226,51.553855428835114
110,-0.2617193247126885,51.55056710549833
111,-0.22873957815255763,51.54676750303738
112,-0.21204357722447875,51.54626980655343
113,-0.2376670268049262,51.544566346962284
114,-0.2499484659198614,51.54477286125449
115,-0.2879395579845231,51.5437488818568
116,-0.2698607716555665,51.53706406800423
117,-0.20031487554282162,51.540180957366935
118,-0.3002580734173629,51.5403415400435
119,-0.22044024324856423,51.54072103178999
120,-0.24573123090249682,51.53630926289512
121,-0.21108589712614267,51.53517165432857
122,-0.22889280255608416,51.533318215709016
123,-0.19677521225308767,51.5331308507409
124,0.04716892550346894,51.428662808642585
125,0.07310009509982338,51.4234349126733
126,-0.04658185841519802,51.41887381091975
127,-0.06934135878473367,51.4193574114059
128,-0.02893345948051361,51.4152460234992
129,0.05860213972147911,51.40999489584558
130,0.018407437345469367,51.41217718366072
131,-0.062426289424689356,51.411639651190754
132,0.08981051873457464,51.40776233222106
133,-0.00477213828580522,51.40358267833788
134,-0.023416463364692927,51.40121401886425
135,-0.04313882049698751,51.40883788633056
136,0.10877693903000582,51.40478538842596
137,-0.058003134747679014,51.40516663298728
138,0.03254305384084013,51.405788908873554
139,0.01438621399658857,51.3991753660948
140,0.13534464791974177,51.39291432910326
141,0.03309521906578379,51.39411690302676
142,-0.00339647232155159,51.39290819019416
143,0.0518562547846158,51.39453059326075
144,0.10276858285948695,51.39055867270202
145,-0.028745674151533368,51.38940237267375
146,0.07760234581496595,51.382694555877634
147,0.03820387065558703,51.382774915452465
148,0.012089889826071207,51.3838760098532
149,0.09496061621024962,51.3794075020996
150,0.11487399988021428,51.381824131685
151,-0.013061232208843686,51.37659250373048
152,0.07472373123983275,51.37313151682197
153,0.12089492469520077,51.37076835661723
154,0.04171284754756105,51.364390918295925
155,0.011105395263746421,51.36559662971169
156,0.08553801800317012,51.36416965044304
157,0.07150668769057805,51.344696996137216
158,0.11567862428901443,51.34970863958182
159,0.01936985587440186,51.31071093311556
160,-0.15599172952744403,51.5649424041261
161,-0.17488113429370633,51.56168311442557
162,-0.14234297721096337,51.55538637890803
163,-0.1864390293441121,51.556795778864924
164,-0.20131551565114025,51.55413833349222
165,-0.15856055091670176,51.54957621705758
166,-0.1480319099162943,51.549897883037126
167,-0.17325151653642518,51.55040953614118
168,-0.1386543058839194,51.54601659718445
169,-0.19032208223718658,51.54916852760399
170,-0.1685264035666967,51.54747376515966
171,-0.15347425193882583,51.54580357986613
172,-0.20030139201531533,51.54707594422436
173,-0.16574344254678244,51.543694586410126
174,-0.13133632721064945,51.5443358119799
175,-0.1872009097660794,51.54382143908111
176,-0.1716677775991313,51.54032584848259
177,-0.15276293605601285,51.54035654879096
178,-0.13617715685066373,51.53935259186873
179,-0.1879516807737658,51.53896348791971
180,-0.14858855934343088,51.53270453770848
181,-0.12654225720389112,51.53495403789738
182,-0.1389503895842236,51.52889042819177
183,-0.11865254779567401,51.5281728197026
184,-0.1240694130484714,51.526177460817216
185,-0.13458272214943073,51.52225430997665
186,-0.11343845964668724,51.52289819045904
187,-0.12247397729714306,51.518490802274535
188,-0.0867939883869045,51.415631458617916
189,-0.10506414932767712,51.416082382324994
190,-0.11538177933583266,51.40992815346613
191,-0.12511215970000578,51.40639085025863
192,-0.10421911330682149,51.40453342596967
193,-0.09110431715205648,51.403133252300904
194,-0.07944794808676202,51.403083450430444
195,-0.06967061935664165,51.399780362406595
196,-0.11071985345936278,51.39913443280037
197,-0.10189317876173347,51.395849456373746
198,-0.11896975521661574,51.394609395139994
199,-0.08916516177754227,51.39082924260016
200,-0.07316813727440423,51.39107382470488
201,-0.10702100638610902,51.38649386710473
202,-0.12486569750633501,51.38713536701916
203,-0.0780841170454502,51.384869040633895
204,-0.046850613036221324,51.38318263793042
205,-0.11737035969278854,51.38023744228576
206,-0.09975255063725798,51.38150617245681
207,-0.06599422397249156,51.37954788833708
208,-0.08365176940362692,51.37873333178506
209,-0.07763683370214389,51.36949218892465
210,-0.11074270061995875,51.37247125832833
211,-0.03259622191625407,51.3696314250281
212,-0.04707762664630964,51.365249322394114
213,-0.09607786915723851,51.36868135476575
214,-0.11247979984464929,51.35889194013539
215,-0.0860865391990404,51.358073630112024
216,-0.025715191532030036,51.355128277946044
217,-0.0993635748766101,51.34910523477584
218,-0.008754827296518419,51.34866969110548
219,-0.06670200586252743,51.35058376872188
220,-0.03661513368969459,51.346015490746886
221,-0.08464353377490393,51.34043845392998
222,-0.006956105279736427,51.33748715852618
223,-0.12198897073252217,51.34246478771998
224,-0.135085257533454,51.33438451440315
225,-0.06329137826232527,51.32987111941861
226,-0.10762150545107062,51.32509219332712
227,-0.12688859472500696,51.32092729411629
228,-0.09433195379267421,51.31785681041602
229,-0.1456632332011317,51.30674311642281
230,-0.1181417316684832,51.30145456023295
231,-0.3478946731620582,51.553372741850005
232,-0.3267528614158451,51.5484028403206
233,-0.38494225114450425,51.548383737234744
234,-0.36442791087631476,51.54628774152207
235,-0.3143998351208756,51.541574095692496
236,-0.3454036258855577,51.53827788257677
237,-0.32313250725619247,51.53531947783137
238,-0.38591357365328566,51.53278996266832
239,-0.40029006468905126,51.53734868871359
240,-0.36831490291829594,51.53494719366916
241,-0.29218644667105753,51.528615482183206
242,-0.35299474109376994,51.527002772342634
243,-0.30837596930147765,51.52691226078478
244,-0.3631571696812704,51.5262426677801
245,-0.26361584868998,51.5253842225203
246,-0.33646177193944526,51.52335076011275
247,-0.37350570788206344,51.52141114759778
248,-0.32452981246567775,51.522029367713806
249,-0.31431572683107595,51.51712690134381
250,-0.2953264723471842,51.517313072966495
251,-0.275228638896008,51.51733784554292
252,-0.34074272671232914,51.514464484969174
253,-0.3718685370017222,51.512318168590774
254,-0.2539020958875986,51.511344563489246
255,-0.2692413444630794,51.50958308418274
256,-0.38671887608852423,51.50936964891697
257,-0.28555906540699094,51.50857831599799
258,-0.3255469576480468,51.5088209984703
259,-0.35678434436528333,51.50690857837993
260,-0.33823887805196745,51.50684482550516
261,-0.30138873457406046,51.50509929766688
262,-0.31403979519542874,51.505033359216114
263,-0.27427576720101865,51.50149288841507
264,-0.2579707337986072,51.5014612891903
265,-0.33003675790696924,51.49897290864786
266,-0.39106104862097285,51.50011482373502
267,-0.3707362911177306,51.49499939271325
268,-0.31061054671039257,51.496600792543816
269,-0.035529379037381334,51.67796680342637
270,-0.046029341776831295,51.674739682937954
271,-0.0209295914999206,51.6723956678605
272,-0.1064048964019413,51.682171159802
273,-0.0665994632767487,51.66888741228001
274,-0.05054785157156191,51.66350563928346
275,-0.035573213946235624,51.660559082035924
276,-0.08704567501461327,51.65902803862174
277,-0.06830293144697124,51.66064778808792
278,-0.09959124424721912,51.65649463618181
279,-0.1694426833172818,51.66800574769947
280,-0.051328754623204645,51.651231485890186
281,-0.11565958566364914,51.6539506681937
282,-0.024647470123748495,51.65046228848989
283,-0.07339941367848682,51.64348367828817
284,-0.056570547180582846,51.639134590551905
285,-0.09374709783707717,51.6440483878834
286,-0.03602049645276835,51.63565491322418
287,-0.11950867227219845,51.63938318200586
288,-0.1403162119563039,51.64142428658149
289,-0.07999848279311376,51.6355572886395
290,-0.10442335990541247,51.63459563067107
291,-0.052656429530813224,51.632317953483955
292,-0.06551463025821418,51.63137348502472
293,-0.036187456804110146,51.627002322978115
294,-0.0963982383183788,51.62397065034219
295,-0.07024623408893542,51.622742023356835
296,-0.12375788406520985,51.623174476239925
297,-0.10711020732750161,51.62241069752353
298,-0.046158858882871044,51.61641200844395
299,-0.08608327296192905,51.61948656777484
300,-0.1393179720222989,51.61485922193182
301,-0.06047609258733516,51.61260955206291
302,-0.0959992938975872,51.61288379490667
303,-0.11552043891495008,51.613605599421966
304,0.11456951369180486,51.50248190969951
305,0.09834738394417239,51.501542576002194
306,0.1129588543059599,51.493795493621356
307,0.04132499853737676,51.49181611770514
308,0.05110580201804956,51.48883648984702
309,0.09561796337510556,51.488264976258236
310,0.08724782967448691,51.48242319146979
311,0.11418774830621402,51.483701107234204
312,0.077543051487375,51.48616974202933
313,0.07036698922672141,51.48395889915518
314,0.040925770544235365,51.48377000384567
315,0.027144243367265695,51.48169476859233
316,0.05724661562631334,51.47961425271196
317,0.012745822470018016,51.48048949894745
318,0.08323179459387478,51.471527382532294
319,0.03921580017652421,51.47470143515776
320,0.0681136873432374,51.47131781199294
321,0.018763881866884848,51.47088094843535
322,0.03913044214286485,51.46843193064245
323,0.06463966834398702,51.46051884173057
324,0.04219758497187871,51.45856830502908
325,0.06077551153324885,51.454251498620934
326,0.054871434765612445,51.44524836288661
327,0.03543990550903121,51.44761176853179
328,0.07845624203994736,51.44401321147356
329,0.05164493100991398,51.43558007544905
330,0.06600936938982047,51.43267314233795
331,-0.07323063264281555,51.57304300919188
332,-0.09129483047134153,51.57094323350627
333,-0.08192728441082,51.57030009388962
334,-0.06688798087946989,51.57003382065019
335,-0.06963431687572964,51.562968359972494
336,-0.09714545667299743,51.56444119507745
337,-0.08853174300596031,51.56193899367017
338,-0.07686320745566765,51.56145230392837
339,-0.061097836544545446,51.556686001815834
340,-0.050569363142121675,51.55682991465514
341,-0.0851121317089343,51.555824009807985
342,-0.0320494009740418,51.556357564078354
343,-0.07555166002591626,51.55426256682059
344,-0.040927634567927466,51.55226865940289
345,-0.06525053841423337,51.55020013377161
346,-0.05565575327654099,51.547318695244066
347,-0.02777013746424769,51.54725537900845
348,-0.04605503147773771,51.54806186882342
349,-0.06560699860543345,51.541585169292766
350,-0.07646657521378732,51.543426773440544
351,-0.044068265897678406,51.54065213704551
352,-0.05602482590883544,51.538670279793216
353,-0.06759358540090454,51.535786846515514
354,-0.08053738332528164,51.534585143419726
355,-0.09357590689521306,51.53150582519341
356,-0.0815263649188672,51.5274734825638
357,-0.2377075646943438,51.522035405305914
358,-0.23494815414842676,51.512104887249066
359,-0.24142659349872458,51.508931065524564
360,-0.2243997469170297,51.507833685271315
361,-0.23036796192351705,51.503994125474286
362,-0.23998198805067472,51.503608183369174
363,-0.22027623509423594,51.50220910777752
364,-0.24640259549383411,51.500796205185154
365,-0.23050922266858498,51.49841821464844
366,-0.2185990897916414,51.497436348813146
367,-0.2391356078498608,51.49240691225429
368,-0.21098416634690034,51.49344145463369
369,-0.2266719844778041,51.49229272638527
370,-0.20909256746694102,51.4851925464452
371,-0.203718174451091,51.487334454973286
372,-0.21513095303981644,51.48479395952802
373,-0.19844535056443946,51.48315703981963
374,-0.2214103867431819,51.481268818562334
375,-0.20958847152128227,51.4806847717002
376,-0.19298641825423546,51.477123819801726
